variables = x, rho_A, u_A, p_A, e_A, et_A, T_A, c_A, M_A, h_A, rho_LaxD, u_LaxD, p_LaxD, mo_LaxD, e_LaxD, et_LaxD, T_LaxD, c_LaxD, M_LaxD, h_LaxD, rho_LaxH, u_LaxH, p_LaxH, mo_LaxH, e_LaxH, et_LaxH, T_LaxH, c_LaxH, M_LaxH, h_LaxH, rho_RoeD, u_RoeD, p_RoeD, mo_RoeD, e_RoeD, et_RoeD, T_RoeD, c_RoeD, M_RoeD, h_RoeD, rho_RoeH, u_RoeH, p_RoeH, mo_RoeH, e_RoeH, et_RoeH, T_RoeH, c_RoeH, M_RoeH, h_RoeH
0.443137255,0.508182755,0.749085193,0.387639382,1.906988078,1.111676401,0.762795231,1.033398918,0.724875147,2.66978331,0.510042,0.745351,0.389615,0.38016,1.11571,1.11571,0.763889,1.03414,0.720745,1.8796,0.510042,0.745351,0.389615,0.38016,1.11571,1.11571,0.763889,1.03414,0.720745,1.8796,0.50725,0.751023,0.386624,0.380956,1.10961,1.10961,0.762197,1.03299,0.727036,1.87181,0.50725,0.751023,0.386624,0.380956,1.10961,1.10961,0.762197,1.03299,0.727036,1.87181
0.447058824,0.500198145,0.765425062,0.37913939,1.894946004,1.094375402,0.757978402,1.030130944,0.743036666,2.652924406,0.501911,0.761943,0.380948,0.382428,1.09806,1.09806,0.758994,1.03082,0.739161,1.85706,0.501911,0.761943,0.380948,0.382428,1.09806,1.09806,0.758994,1.03082,0.739161,1.85706,0.499391,0.767131,0.378263,0.383098,1.0926,1.0926,0.757448,1.02977,0.744953,1.85005,0.499391,0.767131,0.378263,0.383098,1.0926,1.0926,0.757448,1.02977,0.744953,1.85005
0.450980392,0.492314216,0.781764931,0.37079966,1.882942071,1.077439643,0.753176829,1.02686297,0.761313782,2.6361189,0.493886,0.778535,0.372446,0.384507,1.08079,1.08079,0.754114,1.0275,0.757697,1.83491,0.493886,0.778535,0.372446,0.384507,1.08079,1.08079,0.754114,1.0275,0.757697,1.83491,0.491718,0.783056,0.370149,0.385043,1.07613,1.07613,0.752767,1.02658,0.762779,1.82889,0.491718,0.783056,0.370149,0.385043,1.07613,1.07613,0.752767,1.02658,0.762779,1.82889
0.454901961,0.484530012,0.7981048,0.362617664,1.87097628,1.060860008,0.748390512,1.023594997,0.779707602,2.619366792,0.485964,0.795124,0.364109,0.386401,1.06389,1.06389,0.749252,1.02418,0.776349,1.81314,0.485964,0.795124,0.364109,0.386401,1.06389,1.06389,0.749252,1.02418,0.776349,1.81314,0.484267,0.798711,0.362319,0.386789,1.06026,1.06026,0.74818,1.02345,0.780409,1.80844,0.484267,0.798711,0.362319,0.386789,1.06026,1.06026,0.74818,1.02345,0.780409,1.80844
0.458823529,0.476844585,0.81444467,0.354590909,1.859048631,1.044627576,0.743619452,1.020327023,0.798219249,2.602668083,0.478148,0.811709,0.355935,0.388117,1.04736,1.04736,0.744403,1.02086,0.795119,1.79176,0.478148,0.811709,0.355935,0.388117,1.04736,1.04736,0.744403,1.02086,0.795119,1.79176,0.477097,0.813959,0.354829,0.388337,1.04512,1.04512,0.743726,1.0204,0.797686,1.78884,0.477097,0.813959,0.354829,0.388337,1.04512,1.04512,0.743726,1.0204,0.797686,1.78884
0.462745098,0.469256991,0.830784539,0.346716933,1.847159123,1.028733611,0.738863649,1.017059049,0.816849857,2.586022772,0.470434,0.828283,0.347923,0.389653,1.03118,1.03118,0.739579,1.01755,0.813997,1.77076,0.470434,0.828283,0.347923,0.389653,1.03118,1.03118,0.739579,1.01755,0.813997,1.77076,0.470295,0.828593,0.347766,0.389684,1.03086,1.03086,0.739462,1.01747,0.814365,1.77032,0.470295,0.828593,0.347766,0.389684,1.03086,1.03086,0.739462,1.01747,0.814365,1.77032
0.466666667,0.461766293,0.847124408,0.338993304,1.835307757,1.013169569,0.734123103,1.013791075,0.835600578,2.569430859,0.462835,0.84484,0.340075,0.391022,1.01536,1.01536,0.734764,1.01423,0.832984,1.75013,0.462835,0.84484,0.340075,0.391022,1.01536,1.01536,0.734764,1.01423,0.832984,1.75013,0.463992,0.84231,0.341255,0.390825,1.01774,1.01774,0.735477,1.01473,0.830087,1.75321,0.463992,0.84231,0.341255,0.390825,1.01774,1.01774,0.735477,1.01473,0.830087,1.75321
0.470588235,0.454371562,0.863464278,0.331417623,1.823494532,0.997927087,0.729397813,1.010523101,0.854472576,2.552892345,0.455333,0.861368,0.332392,0.392209,0.999899,0.999899,0.729998,1.01094,0.852047,1.7299,0.455333,0.861368,0.332392,0.392209,0.999899,0.999899,0.729998,1.01094,0.852047,1.7299,0.45835,0.854713,0.335458,0.391758,1.00607,1.00607,0.731883,1.01224,0.844376,1.73795,0.45835,0.854713,0.335458,0.391758,1.00607,1.00607,0.731883,1.01224,0.844376,1.73795
0.474509804,0.44707187,0.879804147,0.323987521,1.811719449,0.982997985,0.72468778,1.007255127,0.873467032,2.536407228,0.447983,0.877837,0.324885,0.393256,0.984821,0.984821,0.725218,1.00762,0.871196,1.71004,0.447983,0.877837,0.324885,0.393256,0.984821,0.984821,0.725218,1.00762,0.871196,1.71004,0.453102,0.86636,0.330092,0.39255,0.995274,0.995274,0.728515,1.00991,0.857857,1.72379,0.453102,0.86636,0.330092,0.39255,0.995274,0.995274,0.728515,1.00991,0.857857,1.72379
0.478431373,0.4398663,0.896144016,0.316700658,1.799982507,0.968374261,0.719993003,1.003987153,0.892585142,2.51997551,0.440718,0.894202,0.317569,0.394091,0.970122,0.970122,0.720574,1.00439,0.890292,1.6907,0.440718,0.894202,0.317569,0.394091,0.970122,0.970122,0.720574,1.00439,0.890292,1.6907,0.447506,0.8789,0.324397,0.393313,0.983833,0.983833,0.724899,1.0074,0.872442,1.70873,0.447506,0.8789,0.324397,0.393313,0.983833,0.983833,0.724899,1.0074,0.872442,1.70873
0.482352941,0.432753937,0.912483885,0.309554726,1.788283708,0.954048088,0.715313483,1.00071918,0.911828117,2.503597191,0.433767,0.910329,0.310501,0.394871,0.955983,0.955983,0.715824,1.00108,0.90935,1.67181,0.433767,0.910329,0.310501,0.394871,0.955983,0.955983,0.715824,1.00108,0.90935,1.67181,0.441602,0.892265,0.318419,0.394026,0.971835,0.971835,0.721054,1.00473,0.888067,1.69289,0.441602,0.892265,0.318419,0.394026,0.971835,0.971835,0.721054,1.00473,0.888067,1.69289
0.48627451,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.42689,0.925914,0.303791,0.395263,0.942467,0.942467,0.711637,0.998144,0.927635,1.6541,0.42689,0.925914,0.303791,0.395263,0.942467,0.942467,0.711637,0.998144,0.927635,1.6541,0.435531,0.906159,0.312305,0.39466,0.959576,0.959576,0.717069,1.00195,0.904398,1.67664,0.435531,0.906159,0.312305,0.39466,0.959576,0.959576,0.717069,1.00195,0.904398,1.67664
0.490196078,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.421284,0.939933,0.29789,0.395979,0.930821,0.930821,0.707099,0.994957,0.944697,1.63792,0.421284,0.939933,0.29789,0.395979,0.930821,0.930821,0.707099,0.994957,0.944697,1.63792,0.429462,0.920204,0.306228,0.395193,0.947399,0.947399,0.71305,0.999134,0.921001,1.66045,0.429462,0.920204,0.306228,0.395193,0.947399,0.947399,0.71305,0.999134,0.921001,1.66045
0.494117647,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.416639,0.948852,0.294018,0.395329,0.9226,0.9226,0.70569,0.993965,0.954613,1.62829,0.416639,0.948852,0.294018,0.395329,0.9226,0.9226,0.70569,0.993965,0.954613,1.62829,0.426221,0.927772,0.302995,0.395436,0.940926,0.940926,0.710888,0.997619,0.929987,1.65181,0.426221,0.927772,0.302995,0.395436,0.940926,0.940926,0.710888,0.997619,0.929987,1.65181
0.498039216,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.420413,0.945695,0.296247,0.397582,0.928614,0.928614,0.704658,0.993238,0.952134,1.63327,0.420413,0.945695,0.296247,0.397582,0.928614,0.928614,0.704658,0.993238,0.952134,1.63327,0.425312,0.929906,0.302089,0.3955,0.939112,0.939112,0.710277,0.99719,0.932526,1.64939,0.425312,0.929906,0.302089,0.3955,0.939112,0.939112,0.710277,0.99719,0.932526,1.64939
0.501960784,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.344279,1.14781,0.221796,0.395168,0.78128,0.78128,0.644233,0.949698,1.20861,1.42551,0.344279,1.14781,0.221796,0.395168,0.78128,0.78128,0.644233,0.949698,1.20861,1.42551,0.42518,0.930219,0.301956,0.39551,0.938847,0.938847,0.710186,0.997126,0.9329,1.64903,0.42518,0.930219,0.301956,0.39551,0.938847,0.938847,0.710186,0.997126,0.9329,1.64903
0.505882353,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.433447,0.910783,0.31027,0.394777,0.955454,0.955454,0.71582,1.00107,0.909807,1.67127,0.433447,0.910783,0.31027,0.394777,0.955454,0.955454,0.71582,1.00107,0.909807,1.67127,0.425525,0.929412,0.302299,0.395488,0.939533,0.939533,0.710413,0.997286,0.931942,1.64995,0.425525,0.929412,0.302299,0.395488,0.939533,0.939533,0.710413,0.997286,0.931942,1.64995
0.509803922,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.428445,0.922495,0.305248,0.395239,0.945422,0.945422,0.712454,0.998717,0.92368,1.65788,0.428445,0.922495,0.305248,0.395239,0.945422,0.945422,0.712454,0.998717,0.92368,1.65788,0.425883,0.928577,0.302653,0.395466,0.940243,0.940243,0.710648,0.997451,0.930951,1.65089,0.425883,0.928577,0.302653,0.395466,0.940243,0.940243,0.710648,0.997451,0.930951,1.65089
0.51372549,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.422773,0.935796,0.299606,0.395629,0.934129,0.934129,0.708669,0.996061,0.939496,1.6428,0.422773,0.935796,0.299606,0.395629,0.934129,0.934129,0.708669,0.996061,0.939496,1.6428,0.425994,0.928322,0.302762,0.39546,0.940462,0.940462,0.710718,0.9975,0.930648,1.65118,0.425994,0.928322,0.302762,0.39546,0.940462,0.940462,0.710718,0.9975,0.930648,1.65118
0.517647059,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.428635,0.922024,0.305449,0.395211,0.94582,0.94582,0.71261,0.998826,0.923108,1.65843,0.428635,0.922024,0.305449,0.395211,0.94582,0.94582,0.71261,0.998826,0.923108,1.65843,0.426107,0.928062,0.302872,0.395454,0.940683,0.940683,0.710789,0.997549,0.930342,1.65147,0.426107,0.928062,0.302872,0.395454,0.940683,0.940683,0.710789,0.997549,0.930342,1.65147
0.521568627,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.425543,0.929258,0.302364,0.395439,0.939644,0.939644,0.710539,0.997374,0.931705,1.65018,0.425543,0.929258,0.302364,0.395439,0.939644,0.939644,0.710539,0.997374,0.931705,1.65018,0.426187,0.92788,0.30295,0.39545,0.940839,0.940839,0.710837,0.997583,0.930128,1.65168,0.426187,0.92788,0.30295,0.39545,0.940839,0.940839,0.710837,0.997583,0.930128,1.65168
0.525490196,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.426796,0.926336,0.303607,0.395356,0.942134,0.942134,0.711365,0.997953,0.928236,1.6535,0.426796,0.926336,0.303607,0.395356,0.942134,0.942134,0.711365,0.997953,0.928236,1.6535,0.426215,0.927821,0.302975,0.395451,0.940891,0.940891,0.71085,0.997592,0.93006,1.65174,0.426215,0.927821,0.302975,0.395451,0.940891,0.940891,0.71085,0.997592,0.93006,1.65174
0.529411765,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.426317,0.927438,0.303138,0.395383,0.941192,0.941192,0.711062,0.997741,0.929538,1.65225,0.426317,0.927438,0.303138,0.395383,0.941192,0.941192,0.711062,0.997741,0.929538,1.65225,0.426265,0.927708,0.303023,0.39545,0.940988,0.940988,0.710878,0.997612,0.929929,1.65187,0.426265,0.927708,0.303023,0.39545,0.940988,0.940988,0.710878,0.997612,0.929929,1.65187
0.533333333,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.426499,0.927015,0.303318,0.39537,0.941553,0.941553,0.711182,0.997825,0.929035,1.65273,0.426499,0.927015,0.303318,0.39537,0.941553,0.941553,0.711182,0.997825,0.929035,1.65273,0.426368,0.927474,0.303122,0.395445,0.941189,0.941189,0.71094,0.997655,0.929654,1.65213,0.426368,0.927474,0.303122,0.395445,0.941189,0.941189,0.71094,0.997655,0.929654,1.65213
0.537254902,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.426401,0.927285,0.303203,0.395395,0.94133,0.94133,0.711075,0.99775,0.929376,1.65241,0.426401,0.927285,0.303203,0.395395,0.94133,0.94133,0.711075,0.99775,0.929376,1.65241,0.426412,0.92738,0.303163,0.395445,0.94127,0.94127,0.710962,0.997671,0.929545,1.65223,0.426412,0.92738,0.303163,0.395445,0.94127,0.94127,0.710962,0.997671,0.929545,1.65223
0.541176471,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.426447,0.927173,0.303251,0.39539,0.941425,0.941425,0.711111,0.997775,0.92924,1.65254,0.426447,0.927173,0.303251,0.39539,0.941425,0.941425,0.711111,0.997775,0.92924,1.65254,0.426406,0.9274,0.303154,0.395449,0.941254,0.941254,0.710951,0.997663,0.929573,1.65221,0.426406,0.9274,0.303154,0.395449,0.941254,0.941254,0.710951,0.997663,0.929573,1.65221
0.545098039,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.426339,0.927312,0.303192,0.395349,0.941286,0.941286,0.711153,0.997805,0.929352,1.65244,0.426339,0.927312,0.303192,0.395349,0.941286,0.941286,0.711153,0.997805,0.929352,1.65244,0.426385,0.927457,0.30313,0.395454,0.941208,0.941208,0.710929,0.997647,0.929644,1.65214,0.426385,0.927457,0.30313,0.395454,0.941208,0.941208,0.710929,0.997647,0.929644,1.65214
0.549019608,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.426339,0.927264,0.303213,0.395329,0.941319,0.941319,0.711201,0.997839,0.929272,1.65252,0.426339,0.927264,0.303213,0.395329,0.941319,0.941319,0.711201,0.997839,0.929272,1.65252,0.426415,0.927397,0.303155,0.395456,0.94126,0.94126,0.71094,0.997655,0.929577,1.6522,0.426415,0.927397,0.303155,0.395456,0.94126,0.94126,0.71094,0.997655,0.929577,1.6522
0.552941176,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.426393,0.927365,0.30317,0.395422,0.941275,0.941275,0.711011,0.997705,0.929499,1.65229,0.426393,0.927365,0.30317,0.395422,0.941275,0.941275,0.711011,0.997705,0.929499,1.65229,0.42647,0.927276,0.303207,0.395456,0.941365,0.941365,0.710968,0.997675,0.929437,1.65233,0.42647,0.927276,0.303207,0.395456,0.941365,0.941365,0.710968,0.997675,0.929437,1.65233
0.556862745,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.426529,0.927328,0.303186,0.395532,0.94136,0.94136,0.710822,0.997572,0.929585,1.65218,0.426529,0.927328,0.303186,0.395532,0.94136,0.94136,0.710822,0.997572,0.929585,1.65218,0.426474,0.927276,0.303207,0.395459,0.941366,0.941366,0.710961,0.99767,0.929442,1.65233,0.426474,0.927276,0.303207,0.395459,0.941366,0.941366,0.710961,0.99767,0.929442,1.65233
0.560784314,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.426403,0.927415,0.30315,0.395453,0.941248,0.941248,0.710946,0.997659,0.92959,1.65219,0.426403,0.927415,0.30315,0.395453,0.941248,0.941248,0.710946,0.997659,0.92959,1.65219,0.426426,0.927399,0.303155,0.395467,0.941264,0.941264,0.710919,0.997641,0.929592,1.65218,0.426426,0.927399,0.303155,0.395467,0.941264,0.941264,0.710919,0.997641,0.929592,1.65218
0.564705882,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.426122,0.927374,0.303167,0.395174,0.941155,0.941155,0.711456,0.998017,0.929216,1.65261,0.426122,0.927374,0.303167,0.395174,0.941155,0.941155,0.711456,0.998017,0.929216,1.65261,0.426419,0.927425,0.303143,0.395472,0.941243,0.941243,0.710904,0.99763,0.929628,1.65215,0.426419,0.927425,0.303143,0.395472,0.941243,0.941243,0.710904,0.99763,0.929628,1.65215
0.568627451,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.425985,0.92745,0.303135,0.39508,0.941046,0.941046,0.71161,0.998125,0.929192,1.65266,0.425985,0.92745,0.303135,0.39508,0.941046,0.941046,0.71161,0.998125,0.929192,1.65266,0.426468,0.927323,0.303187,0.395474,0.941333,0.941333,0.710925,0.997645,0.929512,1.65226,0.426468,0.927323,0.303187,0.395474,0.941333,0.941333,0.710925,0.997645,0.929512,1.65226
0.57254902,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.426429,0.927404,0.303154,0.395472,0.941267,0.941267,0.710914,0.997637,0.929601,1.65218,0.426429,0.927404,0.303154,0.395472,0.941267,0.941267,0.710914,0.997637,0.929601,1.65218,0.426498,0.927267,0.303211,0.395478,0.941383,0.941383,0.71093,0.997648,0.929453,1.65231,0.426498,0.927267,0.303211,0.395478,0.941383,0.941383,0.71093,0.997648,0.929453,1.65231
0.576470588,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.426989,0.927472,0.303126,0.39602,0.941463,0.941463,0.709914,0.996935,0.930323,1.65138,0.426989,0.927472,0.303126,0.39602,0.941463,0.941463,0.709914,0.996935,0.930323,1.65138,0.426469,0.927353,0.303174,0.395488,0.941313,0.941313,0.710893,0.997622,0.929563,1.65221,0.426469,0.927353,0.303174,0.395488,0.941313,0.941313,0.710893,0.997622,0.929563,1.65221
0.580392157,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.426902,0.927424,0.303146,0.395919,0.941457,0.941457,0.710106,0.99707,0.930149,1.65156,0.426902,0.927424,0.303146,0.395919,0.941457,0.941457,0.710106,0.99707,0.930149,1.65156,0.426434,0.927456,0.30313,0.395499,0.94123,0.94123,0.71085,0.997592,0.929695,1.65208,0.426434,0.927456,0.30313,0.395499,0.94123,0.94123,0.71085,0.997592,0.929695,1.65208
0.584313725,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.425821,0.927486,0.303119,0.394944,0.940951,0.940951,0.711847,0.998291,0.929074,1.6528,0.425821,0.927486,0.303119,0.394944,0.940951,0.940951,0.711847,0.998291,0.929074,1.6528,0.426447,0.927446,0.303135,0.395506,0.941242,0.941242,0.710838,0.997584,0.929692,1.65208,0.426447,0.927446,0.303135,0.395506,0.941242,0.941242,0.710838,0.997584,0.929692,1.65208
0.588235294,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.424887,0.927442,0.303138,0.394059,0.940579,0.940579,0.713455,0.999419,0.927982,1.65403,0.424887,0.927442,0.303138,0.394059,0.940579,0.940579,0.713455,0.999419,0.927982,1.65403,0.426486,0.927374,0.303165,0.395512,0.941307,0.941307,0.710845,0.997588,0.929616,1.65215,0.426486,0.927374,0.303165,0.395512,0.941307,0.941307,0.710845,0.997588,0.929616,1.65215
0.592156863,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.425439,0.927503,0.303113,0.394596,0.940777,0.940777,0.712471,0.998729,0.928684,1.65325,0.425439,0.927503,0.303113,0.394596,0.940777,0.940777,0.712471,0.998729,0.928684,1.65325,0.42649,0.927386,0.30316,0.395521,0.941301,0.941301,0.710827,0.997576,0.92964,1.65213,0.42649,0.927386,0.30316,0.395521,0.941301,0.941301,0.710827,0.997576,0.92964,1.65213
0.596078431,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.427559,0.927466,0.303129,0.396546,0.941714,0.941714,0.708976,0.996276,0.930933,1.65069,0.427559,0.927466,0.303129,0.396546,0.941714,0.941714,0.708976,0.996276,0.930933,1.65069,0.426453,0.927498,0.303113,0.395534,0.94121,0.94121,0.710776,0.99754,0.929785,1.65199,0.426453,0.927498,0.303113,0.395534,0.94121,0.94121,0.710776,0.99754,0.929785,1.65199
0.6,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.429162,0.927516,0.303108,0.398055,0.942372,0.942372,0.70628,0.99438,0.932758,1.64865,0.429162,0.927516,0.303108,0.398055,0.942372,0.942372,0.70628,0.99438,0.932758,1.64865,0.426461,0.927512,0.303107,0.395548,0.941204,0.941204,0.710748,0.997521,0.929818,1.65195,0.426461,0.927512,0.303107,0.395548,0.941204,0.941204,0.710748,0.997521,0.929818,1.65195
0.603921569,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.428088,0.927472,0.303128,0.39704,0.941941,0.941941,0.708097,0.995659,0.931516,1.65004,0.428088,0.927472,0.303128,0.39704,0.941941,0.941941,0.708097,0.995659,0.931516,1.65004,0.426513,0.927432,0.303141,0.395562,0.94128,0.94128,0.710741,0.997516,0.929742,1.65202,0.426513,0.927432,0.303141,0.395562,0.94128,0.94128,0.710741,0.997516,0.929742,1.65202
0.607843137,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.42438,0.92751,0.303113,0.393617,0.940323,0.940323,0.714248,0.999973,0.927535,1.65457,0.42438,0.92751,0.303113,0.393617,0.940323,0.940323,0.714248,0.999973,0.927535,1.65457,0.426539,0.927418,0.303147,0.39558,0.941301,0.941301,0.710713,0.997496,0.929746,1.65201,0.426539,0.927418,0.303147,0.39558,0.941301,0.941301,0.710713,0.997496,0.929746,1.65201
0.611764706,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.421184,0.927479,0.303126,0.39064,0.938971,0.938971,0.719699,1.00378,0.923984,1.65867,0.421184,0.927479,0.303126,0.39064,0.938971,0.938971,0.719699,1.00378,0.923984,1.65867,0.426512,0.927528,0.3031,0.395602,0.941216,0.941216,0.710648,0.99745,0.929899,1.65186,0.426512,0.927528,0.3031,0.395602,0.941216,0.941216,0.710648,0.99745,0.929899,1.65186
0.615686275,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.422043,0.927512,0.303113,0.39145,0.93932,0.93932,0.718204,1.00274,0.924978,1.65752,0.422043,0.927512,0.303113,0.39145,0.93932,0.93932,0.718204,1.00274,0.924978,1.65752,0.426515,0.927567,0.303083,0.395621,0.941191,0.941191,0.710604,0.997419,0.929967,1.6518,0.426515,0.927567,0.303083,0.395621,0.941191,0.941191,0.710604,0.997419,0.929967,1.6518
0.619607843,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.427628,0.92748,0.303126,0.396616,0.941743,0.941743,0.708856,0.996192,0.931026,1.6506,0.427628,0.92748,0.303126,0.396616,0.941743,0.941743,0.708856,0.996192,0.931026,1.6506,0.42657,0.927479,0.303121,0.395635,0.941274,0.941274,0.7106,0.997417,0.929881,1.65187,0.42657,0.927479,0.303121,0.395635,0.941274,0.941274,0.7106,0.997417,0.929881,1.65187
0.623529412,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.434247,0.927511,0.303113,0.402769,0.94457,0.94457,0.69802,0.988549,0.938255,1.64259,0.434247,0.927511,0.303113,0.402769,0.94457,0.94457,0.69802,0.988549,0.938255,1.64259,0.426607,0.92742,0.303146,0.395644,0.941329,0.941329,0.710597,0.997415,0.929824,1.65193,0.426607,0.92742,0.303146,0.395644,0.941329,0.941329,0.710597,0.997415,0.929824,1.65193
0.62745098,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.436439,0.927485,0.303124,0.404791,0.945529,0.945529,0.694539,0.986081,0.940577,1.64007,0.436439,0.927485,0.303124,0.404791,0.945529,0.945529,0.694539,0.986081,0.940577,1.64007,0.426598,0.927487,0.303117,0.395664,0.94128,0.94128,0.710546,0.997379,0.929925,1.65183,0.426598,0.927487,0.303117,0.395664,0.94128,0.94128,0.710546,0.997379,0.929925,1.65183
0.631372549,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.431043,0.927506,0.303115,0.399795,0.943193,0.943193,0.703213,0.992219,0.93478,1.64641,0.431043,0.927506,0.303115,0.399795,0.943193,0.943193,0.703213,0.992219,0.93478,1.64641,0.426621,0.927562,0.303086,0.395718,0.941241,0.941241,0.710433,0.9973,0.930073,1.65167,0.426621,0.927562,0.303086,0.395718,0.941241,0.941241,0.710433,0.9973,0.930073,1.65167
0.635294118,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.420153,0.92749,0.303121,0.389688,0.938519,0.938519,0.721455,1.00501,0.92287,1.65997,0.420153,0.92749,0.303121,0.389688,0.938519,0.938519,0.721455,1.00501,0.92287,1.65997,0.426736,0.927512,0.303108,0.395803,0.941325,0.941325,0.710293,0.997201,0.930115,1.65162,0.426736,0.927512,0.303108,0.395803,0.941325,0.941325,0.710293,0.997201,0.930115,1.65162
0.639215686,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.4101,0.927502,0.303117,0.380369,0.934188,0.934188,0.739129,1.01724,0.911781,1.67332,0.4101,0.927502,0.303117,0.380369,0.934188,0.934188,0.739129,1.01724,0.911781,1.67332,0.426876,0.927406,0.303153,0.395887,0.941456,0.941456,0.710166,0.997112,0.930092,1.65162,0.426876,0.927406,0.303153,0.395887,0.941456,0.941456,0.710166,0.997112,0.930092,1.65162
0.643137255,0.426319428,0.92745262,0.303130178,1.777600069,0.941178687,0.711040028,0.997725433,0.929566983,2.488640097,0.407701,0.927496,0.30312,0.378141,0.933161,0.933161,0.743485,1.02023,0.909101,1.67665,0.407701,0.927496,0.30312,0.378141,0.933161,0.933161,0.743485,1.02023,0.909101,1.67665,0.426949,0.927419,0.303147,0.395961,0.941479,0.941479,0.710031,0.997017,0.930194,1.65151,0.426949,0.927419,0.303147,0.395961,0.941479,0.941479,0.710031,0.997017,0.930194,1.65151
